date,open,close,high,low,volume,amount,capital
2025-01-02,21.3000,20.6700,21.3700,20.5300,22772.2300,49308.7290,26645.1202
2025-01-03,20.6700,20.3500,20.9800,20.2100,21062.0000,44805.6470,26645.1202
2025-01-06,20.3800,20.3900,20.9600,20.0000,25148.0800,53402.1360,26645.1202
2025-01-07,20.5200,20.3400,20.5300,20.0500,16461.0200,34380.9470,26645.1202
2025-01-08,20.3500,20.2800,20.5000,19.8200,15864.6600,33055.1910,26645.1202
2025-01-09,20.1000,19.9500,20.3200,19.8700,14112.2600,29292.6940,26645.1202
2025-01-10,19.9200,19.7300,20.0300,19.7000,11978.0000,24525.5520,26645.1202
2025-01-13,19.4400,19.8000,19.9200,19.4100,15767.8000,32150.7610,26645.1202
2025-01-14,19.8200,20.3500,20.4400,19.8200,15011.5600,31202.6550,26645.1202
2025-01-15,20.3600,20.1700,20.3600,20.0800,11948.6500,24879.0760,26645.1202
2025-01-16,20.2100,20.2900,20.6300,20.2100,13751.2500,28961.7170,26645.1202
2025-01-17,20.3000,20.5900,20.6300,20.2100,14340.5200,30321.0630,26645.1202
2025-01-20,20.6900,20.7100,20.8800,20.5800,11169.6300,23874.6220,26645.1202
2025-01-21,20.7200,20.7700,20.8600,20.4200,10901.2800,23229.7170,26645.1202
2025-01-22,21.2000,20.8800,21.2900,20.4900,25037.5900,53817.6660,26645.1202
2025-01-23,20.9800,20.7900,21.0900,20.7700,27532.2400,59418.5260,26645.1202
2025-01-24,20.7800,20.7900,20.8800,20.6500,16148.1500,34622.5870,26645.1202
2025-01-27,20.7400,21.2200,21.4100,20.7000,37456.4000,81626.7790,26645.1202
2025-02-05,21.2700,20.6300,21.3500,20.4600,41157.1100,88336.6650,26645.1202
2025-02-06,20.6200,20.7100,20.7200,20.3600,22962.9000,48675.4950,26645.1202
2025-02-07,20.6900,20.8400,20.9700,20.6100,25156.5700,54082.4610,26645.1202
2025-02-10,20.9000,21.1000,21.2500,20.8500,32226.7100,70039.9980,26645.1202
2025-02-11,21.1000,20.9900,21.2200,20.8400,20657.7300,44706.7290,26645.1202
2025-02-12,21.0700,20.9400,21.0700,20.8300,17242.7100,37245.9230,26645.1202
2025-02-13,20.9200,20.8300,20.9800,20.8200,16019.7100,34524.6940,26645.1202
2025-02-14,20.8600,21.0700,21.1600,20.8400,31972.5400,69446.4690,26645.1202
2025-02-17,21.0700,20.9100,21.3100,20.8500,38162.8500,82976.8000,26645.1202
2025-02-18,20.9100,20.5200,20.9100,20.4700,22057.5200,47064.3660,26645.1202
2025-02-19,20.4700,20.6600,20.7300,20.4100,17176.9000,36530.1000,26645.1202
2025-02-20,20.7000,20.8900,21.0700,20.6600,22558.3000,48713.1810,26645.1202
2025-02-21,20.8900,20.9000,21.1300,20.6600,19703.5000,42336.9600,26645.1202
2025-02-24,20.9000,20.7600,20.9200,20.6700,18943.8200,40612.9890,26645.1202
2025-02-25,20.6800,20.4200,20.6800,20.4000,17546.0000,37158.3930,26645.1202
2025-02-26,20.4500,20.7300,20.9600,20.4400,34184.0400,73056.2580,26645.1202
2025-02-27,20.7300,20.5700,20.8200,20.3600,31963.4600,67716.7370,26645.1202
2025-02-28,20.5600,20.3600,20.7100,20.2800,30424.1200,64081.0480,26645.1202
2025-03-03,20.3300,20.4900,20.6800,20.3300,25465.6900,53960.2600,26645.1202
2025-03-04,20.3900,20.7400,20.8000,20.3600,23460.5900,50047.5260,26645.1202
2025-03-05,20.7400,20.4600,20.7500,20.3700,17456.1100,36888.8910,26645.1202
2025-03-06,20.4900,20.5800,20.7400,20.3200,21576.6700,45722.8570,26645.1202
2025-03-07,20.5800,20.5400,20.8100,20.4700,20651.0700,43964.7850,26645.1202
2025-03-10,20.6200,20.6400,20.9400,20.4900,22005.8700,46941.4630,26645.1202
2025-03-11,20.5200,20.6800,20.6900,20.3500,18984.6100,40166.7580,26645.1202
2025-03-12,20.6800,20.8600,21.2800,20.4700,45547.4500,98106.0810,26645.1202
2025-03-13,20.8300,20.7400,20.9500,20.5600,24292.0000,51951.5090,26645.1202
2025-03-14,20.7400,21.1200,21.1600,20.7200,36192.5600,78436.0620,26645.1202
2025-03-17,21.3000,21.2000,21.3100,21.0800,24328.5000,53178.6610,26645.1202
2025-03-18,21.2100,21.2600,21.3300,21.1000,21188.5600,46438.7730,26645.1202
2025-03-19,21.2700,21.1900,21.3400,21.1000,19058.3400,41788.0270,26645.1202
2025-03-20,21.2900,21.0300,21.2900,21.0000,17340.8100,37773.7670,26645.1202
2025-03-21,21.0400,20.8700,21.1300,20.7300,19711.9100,42562.7640,26645.1202
2025-03-24,20.8300,20.8000,20.9100,20.5800,21301.5400,45626.1800,26645.1202
