date,open,close,high,low,volume,amount,capital
2025-01-02,13.91,14.15,14.58,13.51,556883.67,790688.261,50046.215
2025-01-03,14.15,12.3,14.2,12.24,524333.29,685367.028,50046.215
2025-01-06,11.98,11.89,12.35,11.68,243907.44,293524.802,50046.215
2025-01-07,12.05,12.3,12.38,11.82,224064.1,271352.648,50046.215
2025-01-08,12.15,12.01,12.35,11.48,281956.0,335838.679,50046.215
2025-01-09,11.9,11.92,12.53,11.89,266060.0,322635.565,50046.215
2025-01-10,11.85,11.02,11.98,11.0,289571.0,331818.32,50046.215
2025-01-13,10.82,10.98,11.07,10.57,155454.04,169075.006,50046.215
2025-01-14,11.29,13.18,13.18,11.14,623769.03,780662.073,50046.215
2025-01-15,13.85,13.42,14.49,13.23,863047.35,1187413.307,50046.215
2025-01-16,13.68,13.13,13.86,12.92,541199.04,720015.618,50046.215
2025-01-17,13.5,12.92,13.67,12.75,417691.11,545775.081,50046.215
2025-01-20,13.07,12.83,13.23,12.71,331738.0,428634.343,50046.215
2025-01-21,12.88,12.93,13.13,12.59,285412.0,366731.979,50046.215
2025-01-22,12.73,12.6,13.03,12.52,207524.0,264211.674,50046.215
2025-01-23,12.81,12.66,13.2,12.65,323819.0,418487.399,50046.215
2025-01-24,12.58,13.03,13.07,12.5,307959.38,396154.245,50046.215
2025-01-27,13.21,12.4,13.36,12.39,266667.98,339422.699,50046.215
2025-02-05,12.97,14.88,14.88,12.97,804655.1,1144220.414,50046.215
2025-02-06,14.8,15.43,16.27,14.38,1291633.84,1974554.195,50046.215
2025-02-07,17.01,18.52,18.52,17.01,1194167.05,2156470.148,50046.215
2025-02-10,20.11,22.22,22.22,19.4,1888093.96,3914243.667,50046.215
2025-02-11,21.5,22.31,26.52,20.47,2139282.58,4880179.08,50046.215
2025-02-12,22.44,23.0,24.2,22.44,1610387.06,3737151.117,50046.215
2025-02-13,23.14,26.26,27.6,21.88,2128784.87,5301803.667,50046.215
2025-02-14,25.0,24.7,27.77,24.45,1766036.18,4592260.857,50046.215
2025-02-17,26.2,25.54,26.5,23.81,1337593.13,3381651.69,50046.215
2025-02-18,24.52,24.92,25.06,23.54,1154689.6,2805031.107,50046.215
2025-02-19,25.0,27.33,28.57,24.8,1676265.7,4421189.71,50046.215
2025-02-20,26.09,25.68,26.99,25.54,1216837.86,3167546.17,50046.215
2025-02-21,26.16,26.87,29.25,25.3,1648728.23,4502115.623,50046.215
2025-02-24,25.78,25.62,25.97,24.11,1260006.91,3158816.304,50046.215
2025-02-25,24.43,27.49,27.52,24.43,1435679.14,3802693.552,50046.215
2025-02-26,28.23,31.26,32.62,27.96,1840114.93,5497059.024,50046.215
2025-02-27,30.2,33.33,33.41,29.28,1582627.64,4977384.746,50046.215
2025-02-28,32.5,31.12,34.95,29.78,1419469.76,4519577.205,50046.215
2025-03-03,32.45,28.83,34.2,28.18,1563536.49,4940790.25,50046.215
2025-03-04,28.17,27.65,28.66,25.88,1468598.55,3971286.5,50046.215
2025-03-05,27.8,28.81,29.39,26.84,1445590.73,4050154.203,50046.215
2025-03-06,28.58,29.2,30.7,28.17,1438870.01,4216975.331,50046.215
2025-03-07,28.35,28.27,30.5,27.39,1257925.39,3596388.512,50046.215
2025-03-10,27.63,27.82,29.26,27.35,830259.7,2361499.324,50046.215
2025-03-11,26.84,28.19,28.29,26.6,758959.71,2088724.0,50046.215
2025-03-12,28.21,28.6,30.47,28.19,1330180.33,3906089.039,50046.215
2025-03-13,28.2,26.78,28.8,26.66,860088.99,2359907.004,50046.215
2025-03-14,26.16,28.99,29.41,25.07,1197357.96,3313583.067,50046.215
2025-03-17,28.65,28.19,29.24,27.82,819629.65,2328402.382,50046.215
2025-03-18,28.56,29.89,29.89,27.66,1293914.07,3756867.798,50046.215
2025-03-19,29.89,31.0,31.83,29.53,1416305.46,4359181.311,50046.215
2025-03-20,30.99,29.5,33.83,29.5,1562831.72,4920754.89,50046.215
2025-03-21,29.3,30.45,31.5,28.0,1505926.5,4564410.148,50046.215
2025-03-24,30.08,29.92,31.33,28.24,1145670.45,3432555.05,50046.215
2025-03-25,29.22,24.07,29.68,23.94,1489153.69,3924444.243,50046.215
2025-03-26,24.16,24.09,24.6,23.33,881167.92,2108535.332,50046.215
2025-03-27,23.9,22.64,24.07,22.53,810237.08,1874414.644,50046.215
2025-03-28,22.5,22.5,23.48,22.42,634952.0,1459826.368,50046.215
2025-03-31,21.85,22.95,23.13,21.42,776804.5,1730193.083,50046.215
2025-04-01,22.9,21.99,23.0,21.91,608605.0,1359398.1,50046.215
2025-04-02,22.1,21.76,22.55,21.63,440703.0,968343.158,50046.215
2025-04-03,21.46,21.2,21.98,20.96,454728.33,970833.879,50046.215
2025-04-07,19.56,17.35,19.88,16.96,722314.83,1311162.158,50046.215
2025-04-08,18.03,18.13,18.63,17.29,608159.08,1096154.073,50046.215
2025-04-09,17.99,18.7,19.15,16.59,697094.89,1269776.939,50046.215
2025-04-10,19.45,19.35,20.26,19.33,649468.0,1281621.875,50046.215
2025-04-11,19.41,19.53,19.89,19.18,463510.0,905180.882,50046.215
2025-04-14,20.0,19.55,20.15,19.43,392976.0,775807.451,50046.215
2025-04-15,19.89,19.46,20.28,19.19,417464.0,819616.582,50046.215
2025-04-16,19.32,18.75,19.56,18.47,349737.0,661054.609,50046.215
2025-04-17,18.71,18.73,19.35,18.61,284198.0,539106.327,50046.215
2025-04-18,18.79,18.56,19.19,18.5,250348.0,469767.105,50046.215
2025-04-21,18.5,19.27,19.33,18.42,352033.3,667817.169,50046.215
2025-04-22,19.24,18.47,19.3,18.47,346458.0,648690.956,50046.215
2025-04-23,18.71,19.0,19.4,18.55,481282.0,914828.47,50046.215
2025-04-24,18.85,17.89,18.99,17.84,438245.0,797259.912,50046.215
2025-04-25,18.01,18.2,18.89,18.01,453856.0,839219.305,50046.215
2025-04-28,18.28,18.34,19.06,18.28,470735.99,876468.493,50046.215
2025-04-29,18.25,18.78,19.1,18.16,566397.98,1068435.793,50046.215
2025-04-30,19.15,19.61,19.9,18.75,717028.48,1397990.361,50046.215
2025-05-06,19.82,20.27,20.49,19.61,724342.0,1457823.053,50046.215
2025-05-07,20.43,19.93,20.69,19.61,603589.5,1209468.474,50046.215
2025-05-08,19.93,20.3,21.0,19.8,710530.0,1452243.735,50046.215
2025-05-09,20.25,19.48,20.28,19.28,455324.48,890390.327,50046.215
2025-05-12,19.55,20.13,20.15,19.43,410240.01,810668.742,50046.215
2025-05-13,20.4,20.13,21.32,19.96,695305.27,1433007.72,50046.215
2025-05-14,20.46,21.64,22.3,20.3,1170238.29,2508122.593,50190.8216
2025-05-15,21.13,20.23,21.19,20.17,756643.2,1553982.733,50190.8216
2025-05-16,19.71,20.08,20.46,19.62,434781.88,871797.191,50190.8216
2025-05-19,20.08,19.64,20.08,19.26,365571.2,714052.359,50190.8216
2025-05-20,19.54,19.74,19.85,19.21,352338.68,691196.93,50190.8216
2025-05-21,19.73,19.21,19.88,19.15,349241.0,678178.161,50190.8216
2025-05-22,19.02,18.85,19.3,18.81,265142.0,503580.861,50190.8216
2025-05-23,18.8,18.24,18.89,18.2,321525.0,595646.739,50190.8216
2025-05-26,18.38,18.59,18.7,18.19,240935.99,443628.133,50190.8216
2025-05-27,18.5,18.25,18.55,18.14,191484.0,349896.531,50190.8216
2025-05-28,18.3,18.04,18.4,17.92,211779.0,383911.896,50190.8216
2025-05-29,17.96,18.42,18.45,17.96,258888.0,473461.029,50190.8216
2025-05-30,18.27,17.75,18.3,17.6,284171.0,506754.074,50190.8216
2025-06-03,17.74,17.76,18.16,17.63,209509.01,375115.773,50190.8216
2025-06-04,17.8,17.94,18.28,17.8,281702.0,508504.508,50190.8216
2025-06-05,18.0,18.8,18.96,17.96,596768.28,1106928.01,50190.8216
2025-06-06,18.68,19.54,20.5,18.52,788924.98,1532523.025,50190.8216
2025-06-09,19.39,20.31,20.95,19.39,798083.46,1602857.282,50190.8216
2025-06-10,20.28,19.58,20.28,19.28,608349.77,1197800.618,50190.8216
2025-06-11,19.51,19.33,19.69,19.15,341965.52,662993.374,50190.8216
2025-06-12,19.15,19.16,19.61,19.01,297345.0,573583.629,50190.8216
2025-06-13,18.98,18.37,19.07,18.28,343266.09,635821.973,50190.8216
2025-06-16,18.15,18.76,18.98,18.15,275969.0,516099.563,50190.8216
2025-06-17,18.84,18.71,19.04,18.55,237933.0,446066.595,50190.8216
2025-06-18,18.59,18.77,18.94,18.36,260861.0,486432.999,50190.8216
2025-06-19,18.67,18.3,19.1,18.27,352931.0,659750.353,50190.8216
2025-06-20,18.22,17.77,18.4,17.69,279224.0,501067.34,50190.8216
2025-06-23,17.42,17.96,17.99,17.42,190719.0,339441.02,50190.8216
2025-06-24,18.07,18.7,18.73,18.06,290641.0,538549.095,50190.8216
2025-06-25,18.73,19.21,19.23,18.61,417125.0,791408.139,50190.8216
2025-06-26,19.26,19.16,19.64,18.98,418616.58,806370.8,50190.8216
2025-06-27,19.13,19.37,19.67,18.91,472163.58,915441.818,50190.8216
2025-06-30,19.27,19.46,19.93,19.26,344743.0,671284.402,50190.8216
2025-07-01,19.65,19.15,19.66,18.91,298995.0,571907.688,50190.8216
2025-07-02,19.08,18.62,19.1,18.46,239180.96,446788.51,50190.8216
2025-07-03,18.8,18.89,19.45,18.68,401070.0,767104.686,50190.8216
2025-07-04,19.04,18.73,19.56,18.72,387233.0,737847.778,50190.8216
2025-07-07,18.38,18.68,18.84,18.33,215398.73,400930.224,50190.8216
2025-07-08,18.75,19.32,19.38,18.54,318795.73,607208.722,50190.8216
2025-07-09,19.24,19.5,19.96,19.06,466381.99,909238.221,50190.8216
2025-07-10,19.5,19.12,19.5,19.09,274022.28,527158.664,50190.8216
2025-07-11,19.22,19.62,19.8,18.91,478135.0,928656.559,50190.8216
2025-07-14,19.63,19.75,19.87,19.45,363071.0,712981.307,50190.8216
2025-07-15,19.67,20.35,20.35,19.57,665224.73,1329193.176,50190.8216
2025-07-16,20.23,20.42,21.93,20.15,1026076.68,2145182.509,50190.8216
2025-07-17,20.24,20.68,20.85,19.96,593331.57,1212453.102,50190.8216
2025-07-18,20.8,20.89,21.25,20.38,626520.0,1304195.395,50190.8216
2025-07-21,20.7,20.61,20.96,20.3,473440.0,974696.771,50190.8216
2025-07-22,20.47,20.23,20.57,20.03,426413.09,863213.652,50190.8216
2025-07-23,20.04,20.34,20.75,19.82,381564.64,776628.081,50190.8216
2025-07-24,20.31,20.9,21.14,20.21,490116.86,1017854.627,50190.8216
2025-07-25,21.21,21.91,22.08,20.82,927380.62,1994387.107,50190.8216
2025-07-28,21.84,21.23,21.84,20.93,630361.73,1333814.319,50190.8216
2025-07-29,21.11,20.94,21.22,20.56,476508.16,990445.443,50190.8216
2025-07-30,20.78,20.4,20.88,20.2,339433.56,695799.81,50190.8216
2025-07-31,20.36,20.76,21.21,20.36,557309.01,1162997.852,50190.8216
2025-08-01,21.01,20.52,21.1,20.0,460460.44,941526.655,50190.8216
2025-08-04,20.21,20.61,20.62,20.18,264202.28,540206.885,50190.8216
2025-08-05,20.51,20.39,20.65,20.14,313864.78,638030.488,50190.8216
2025-08-06,20.4,20.81,20.87,20.15,367733.87,758827.184,50190.8216
