date,open,close,high,low,volume,amount,capital
2025-01-02,20.55,19.85,20.65,19.56,114513.73,230802.537,29855.9899
2025-01-03,19.99,18.54,20.05,18.51,102145.68,194510.474,29855.9899
2025-01-06,18.56,18.39,18.84,17.76,82179.36,151639.714,29855.9899
2025-01-07,18.71,19.05,19.05,18.5,69632.58,131024.557,29855.9899
2025-01-08,19.1,19.12,19.4,18.34,75881.58,143748.85,29855.9899
2025-01-09,18.91,19.26,19.37,18.85,55238.48,106337.082,29855.9899
2025-01-10,19.25,18.56,19.56,18.56,58761.37,112034.529,29855.9899
2025-01-13,18.55,18.79,18.96,17.82,56580.63,104865.798,29855.9899
2025-01-14,19.0,20.43,20.54,18.7,116943.95,231660.502,29855.9899
2025-01-15,20.8,20.06,20.89,19.96,95127.8,192720.12,29855.9899
2025-01-16,20.15,20.15,20.69,19.85,75899.0,153722.904,29855.9899
2025-01-17,20.15,20.15,20.35,19.87,59170.0,118926.414,29855.9899
2025-01-20,20.75,20.2,21.0,20.09,65458.5,133243.086,29855.9899
2025-01-21,20.15,20.15,20.48,19.81,53440.05,107205.87,29855.9899
2025-01-22,20.15,19.8,20.15,19.68,45318.0,90179.537,29855.9899
2025-01-23,20.15,19.81,20.7,19.79,74852.0,151889.143,29855.9899
2025-01-24,19.8,20.23,20.35,19.67,68588.55,138052.947,29855.9899
2025-01-27,20.2,19.26,20.54,19.26,79543.0,156635.638,29855.9899
2025-02-05,19.6,20.05,20.34,19.44,79278.0,158951.132,29855.9899
2025-02-06,20.25,20.65,20.66,19.66,83560.0,170259.31,29855.9899
2025-02-07,20.78,21.19,21.48,20.7,122422.42,258122.354,29855.9899
2025-02-10,21.9,21.85,21.9,21.2,122107.0,264375.665,29855.9899
2025-02-11,21.88,21.46,21.9,21.27,101907.94,219161.894,29855.9899
2025-02-12,21.8,22.13,22.65,21.62,174343.65,386974.979,29855.9899
2025-02-13,22.5,21.9,22.57,21.9,125057.54,277495.868,29855.9899
2025-02-14,21.64,22.22,22.4,21.37,142038.0,311589.959,29855.9899
2025-02-17,22.45,22.12,22.6,21.9,127702.9,285043.203,29855.9899
2025-02-18,22.2,20.67,22.29,20.62,136242.4,291105.786,29855.9899
2025-02-19,21.1,21.3,21.49,20.75,93255.9,197672.508,29855.9899
2025-02-20,20.82,20.98,21.1,20.51,123167.0,256267.733,29855.9899
2025-02-21,20.8,21.49,21.5,20.49,121697.19,256372.977,29855.9899
2025-02-24,21.48,21.76,22.35,21.01,156690.98,341466.716,29855.9899
2025-02-25,21.2,21.9,22.4,21.16,153060.63,336170.686,29855.9899
2025-02-26,21.8,21.88,22.03,21.5,111878.2,242878.275,29855.9899
2025-02-27,21.69,21.42,22.03,20.98,101532.82,218106.532,29855.9899
2025-02-28,21.3,19.72,21.34,19.69,108107.0,219823.222,29855.9899
2025-03-03,19.81,19.9,20.44,19.42,76700.3,153823.128,29855.9899
2025-03-04,19.9,20.46,21.08,19.8,80970.51,165850.938,29855.9899
2025-03-05,20.65,20.34,20.67,20.02,68952.61,139803.819,29855.9899
2025-03-06,20.5,21.16,21.33,20.39,110659.88,231542.747,29855.9899
2025-03-07,21.0,20.55,21.1,20.34,106362.0,220305.184,29855.9899
2025-03-10,20.46,20.24,20.58,19.97,60515.14,122260.861,29855.9899
2025-03-11,19.99,20.08,20.15,19.77,65370.0,130281.645,29855.9899
2025-03-12,20.3,20.08,20.41,20.02,55314.55,112001.45,29855.9899
2025-03-13,20.04,19.46,20.04,19.22,71761.1,140204.308,29855.9899
2025-03-14,19.46,20.09,20.1,19.1,94027.01,185633.508,29855.9899
2025-03-17,20.1,19.96,20.21,19.82,56027.0,111984.401,29855.9899
2025-03-18,19.92,19.95,20.18,19.81,51259.59,102297.901,29855.9899
2025-03-19,19.85,19.64,19.9,19.5,46490.95,91532.904,29855.9899
2025-03-20,19.63,19.28,19.68,19.27,40622.0,79131.921,29855.9899
2025-03-21,19.3,18.56,19.32,18.5,68623.34,128851.179,29855.9899
2025-03-24,18.51,17.98,18.66,17.4,74600.4,133774.579,29855.9899
2025-03-25,17.98,17.83,18.08,17.69,59858.58,106972.375,29855.9899
2025-03-26,17.9,17.8,18.02,17.7,34826.58,62304.209,29855.9899
2025-03-27,17.7,17.79,18.06,17.48,37267.9,66268.016,29855.9899
2025-03-28,17.75,17.52,17.89,17.49,35059.0,61865.475,29855.9899
2025-03-31,17.35,17.25,17.49,16.8,68566.0,117339.187,29855.9899
2025-04-01,17.28,17.24,17.45,17.1,45155.58,78015.304,29855.9899
2025-04-02,17.23,17.1,17.36,17.02,42541.0,73174.54,29855.9899
2025-04-03,16.82,17.28,17.94,16.82,98161.0,170111.522,29855.9899
2025-04-07,16.28,13.88,16.47,13.82,146479.54,218383.667,29855.9899
2025-04-22,16.66,16.66,16.66,16.66,10640.73,17727.456,29855.9899
2025-04-23,19.99,19.99,19.99,19.99,19817.0,39614.183,29855.9899
2025-04-24,23.5,21.66,23.5,20.62,602361.46,1316888.5,29855.9899
2025-04-25,21.57,19.05,21.9,19.01,462136.7,927606.663,29855.9899
2025-04-28,18.8,18.12,19.73,18.09,307078.14,577164.364,29855.9899
2025-04-29,17.95,18.35,18.8,17.65,270862.02,491369.378,29855.9899
2025-04-30,18.4,18.13,18.85,18.08,249018.22,459265.279,29855.9899
2025-05-06,18.17,19.52,19.57,18.17,325628.3,620866.397,29855.9899
2025-05-07,20.25,19.54,20.62,19.33,298079.7,594336.015,29855.9899
2025-05-08,19.8,19.4,19.95,19.33,202830.48,397342.1,29855.9899
2025-05-09,19.38,19.07,19.59,18.8,157763.0,301863.847,29855.9899
2025-05-12,19.13,19.5,19.59,18.95,156863.77,303423.836,29855.9899
2025-05-13,19.6,19.08,19.79,19.0,141428.0,273450.424,29855.9899
2025-05-14,19.02,19.46,19.68,18.75,174804.2,336218.654,29855.9899
2025-05-15,19.24,18.4,19.27,18.37,154914.97,288453.182,29855.9899
2025-05-16,18.5,18.61,18.81,18.32,95859.0,178286.424,29855.9899
2025-05-19,19.3,19.16,19.68,18.75,166431.4,317792.866,29855.9899
2025-05-20,19.31,20.29,20.45,19.31,372667.13,747646.201,29855.9899
2025-05-21,20.08,19.84,20.66,19.41,275629.75,546925.173,29855.9899
2025-05-22,19.65,19.15,20.45,19.15,197422.03,389599.716,29855.9899
2025-05-23,19.25,18.36,19.45,18.33,165377.6,310931.476,29855.9899
2025-05-26,18.41,18.67,18.69,18.2,107861.0,198918.726,29855.9899
2025-05-27,18.51,19.23,19.83,18.51,197569.77,381099.74,29855.9899
2025-05-28,19.17,18.98,19.45,18.66,142272.0,270860.316,29855.9899
2025-05-29,18.88,20.54,20.8,18.85,363641.51,730618.507,29855.9899
2025-05-30,20.2,20.44,20.89,20.04,282696.03,577038.251,29855.9899
2025-06-03,20.5,20.1,21.11,20.04,268200.0,550133.625,29855.9899
2025-06-04,20.0,19.83,20.2,19.68,178107.63,353484.241,29855.9899
2025-06-05,19.75,20.07,20.27,19.62,196196.62,391207.832,29855.9899
2025-06-06,19.88,20.54,21.46,19.88,334689.77,695798.256,29855.9899
2025-06-09,21.02,20.55,21.2,20.28,227676.08,468688.561,29855.9899
2025-06-10,20.55,20.03,20.6,19.7,170744.0,344462.351,29855.9899
2025-06-11,20.03,20.18,20.52,19.83,148175.0,299019.721,29855.9899
2025-06-12,19.91,21.07,21.47,19.83,303045.67,629711.005,29855.9899
2025-06-13,21.0,20.4,21.3,20.13,235222.0,482878.581,29855.9899
2025-06-16,20.21,21.38,21.52,20.21,300378.68,636548.202,29855.9899
2025-06-17,21.4,22.07,22.41,21.1,401553.68,880373.08,29855.9899
2025-06-18,21.65,21.67,22.19,21.5,262195.31,570810.905,29855.9899
2025-06-19,21.9,20.55,22.27,20.55,232390.24,491288.025,29855.9899
2025-06-20,20.53,20.35,20.7,19.7,159899.6,322745.125,29855.9899
2025-06-23,20.4,21.74,22.02,20.31,306257.0,655559.425,29855.9899
2025-06-24,21.76,22.26,22.3,21.38,327149.4,718771.46,29855.9899
2025-06-25,21.81,23.44,23.9,21.81,507284.22,1160471.951,29855.9899
2025-06-26,23.82,24.99,26.66,23.49,640631.04,1582091.473,29855.9899
2025-06-27,24.52,23.55,25.03,23.52,432165.09,1045048.644,29855.9899
2025-06-30,23.56,23.74,24.0,23.36,272377.17,644587.506,29855.9899
2025-07-01,23.6,22.94,23.74,22.63,252643.3,582019.994,29855.9899
2025-07-02,22.88,22.54,22.88,22.25,148785.0,335199.677,29855.9899
2025-07-03,22.37,22.36,22.63,22.17,107173.97,239570.572,29855.9899
2025-07-04,22.57,22.76,23.32,21.92,300875.0,683219.297,29855.9899
2025-07-07,23.16,23.72,24.29,23.0,398267.09,944412.368,29855.9899
2025-07-08,23.34,24.47,25.0,23.05,370476.96,890950.662,29855.9899
2025-07-09,24.11,24.83,25.5,23.7,417742.11,1030365.373,29855.9899
2025-07-10,24.33,24.04,25.26,23.66,351340.3,851342.57,29855.9899
2025-07-11,23.7,24.48,25.98,23.68,372596.18,927466.989,29855.9899
2025-07-14,24.01,23.35,24.27,23.0,257549.75,601547.261,29855.9899
2025-07-15,23.21,22.96,23.43,22.69,151175.98,347956.432,29855.9899
