date,open,close,high,low,volume,amount,capital
2025-01-02,7.6600,7.7200,8.0000,7.5300,174456.1300,136754.1010,77957.1428
2025-01-03,7.7200,7.4600,7.8000,7.2900,186112.0000,139467.1240,77957.1428
2025-01-06,7.4800,7.3600,7.6400,7.3500,114190.9300,85995.4840,77957.1428
2025-01-07,7.3600,7.9600,8.0900,7.2700,217362.6300,168650.9610,77957.1428
2025-01-08,7.8500,7.8200,7.8900,7.5100,194600.7300,150957.2060,77957.1428
2025-01-09,7.8100,7.8500,8.0900,7.7400,176382.9000,141472.5020,77957.1428
2025-01-10,7.8100,7.8100,8.1100,7.7700,140761.5000,112638.6170,77957.1428
2025-01-13,7.7500,7.8600,8.0100,7.6800,100529.0000,79571.0090,77957.1428
2025-01-14,8.3100,7.9800,8.3100,7.8300,190429.4500,152905.1520,77957.1428
2025-01-15,7.9400,8.0000,8.1600,7.8700,125986.8600,101896.5910,77957.1428
2025-01-16,7.9500,8.3200,8.4500,7.8500,238125.5600,194926.6610,77957.1428
2025-01-17,8.1700,8.0100,8.2500,8.0000,152439.7800,124233.3710,77957.1428
2025-01-20,8.2000,8.5500,8.7200,8.1000,345218.6200,293845.3310,77957.1428
2025-01-21,8.7500,9.1200,9.2600,8.6300,403115.5700,362968.3050,77957.1428
2025-01-22,9.1100,9.1200,9.5400,9.0400,312074.2100,288990.6800,77957.1428
2025-01-23,9.4900,10.0300,10.0300,9.1500,428943.6700,424574.1950,77957.1428
2025-01-24,10.2200,9.7000,10.2200,9.4400,570969.5800,563012.3390,77957.1428
2025-01-27,9.6500,9.4900,9.8300,9.2900,279182.5000,269140.7920,77957.1428
2025-02-05,9.3900,9.1800,9.5400,8.9200,299644.6400,274568.2440,77957.1428
2025-02-06,9.3400,9.2300,9.4400,9.1600,188367.5000,176380.8730,77957.1428
2025-02-07,9.1900,9.2700,9.5600,9.1100,216258.3000,203023.9870,77957.1428
2025-02-10,9.1500,9.1800,9.4200,8.8100,338134.9000,309350.0160,77957.1428
2025-02-11,9.1800,9.3200,9.3800,9.1500,184165.5000,171926.2360,77957.1428
2025-02-12,9.3500,9.3400,9.3900,9.2200,140328.5000,131409.6010,77957.1428
2025-02-13,9.3800,9.0500,9.4400,9.0000,140012.0000,129541.2780,77957.1428
2025-02-14,9.1000,8.9200,9.1800,8.8200,144908.0000,130871.1610,77957.1428
2025-02-17,9.0700,9.1600,9.3900,9.0400,169989.7000,157279.6080,77957.1428
2025-02-18,9.1600,8.9800,9.2200,8.9100,141563.1700,129041.1290,77957.1428
2025-02-19,8.9800,8.9100,9.0000,8.8200,142680.0000,127825.0650,77957.1428
2025-02-20,8.9000,9.0700,9.0900,8.8700,90325.5000,81793.1220,77957.1428
2025-02-21,9.0200,9.3500,9.6100,9.0200,237348.0000,223795.5470,77957.1428
2025-02-24,9.3200,9.1100,9.3800,9.1000,148300.8100,137755.0530,77957.1428
2025-02-25,9.0700,8.8800,9.0800,8.8500,157192.5000,141417.8680,77957.1428
2025-02-26,8.9500,8.9700,9.2700,8.9000,158439.0000,143961.6240,77957.1428
2025-02-27,8.9100,8.8900,9.0900,8.7800,113563.0000,101430.6160,77957.1428
2025-02-28,8.8600,8.7500,9.0000,8.6600,111238.7800,98686.3650,77957.1428
2025-03-03,8.8000,8.8500,8.8800,8.6200,68726.3500,60866.9340,77957.1428
2025-03-04,8.8500,8.9900,9.0100,8.7600,83160.8500,74594.9600,77957.1428
