date,open,close,high,low,volume,amount,capital
2025-01-07,6.8800,6.8200,6.8900,6.4500,1239874.1600,843720.9850,663798.4837
2025-01-08,6.8100,6.6800,6.9700,6.6200,736897.6300,500556.9070,663798.4837
2025-01-09,6.7800,6.7900,6.9700,6.7600,694079.2200,479095.4150,663798.4837
2025-01-10,6.7700,6.6100,6.7900,6.6100,459845.7500,309391.1940,663798.4837
2025-01-13,6.5700,6.5700,6.7000,6.5200,377125.8700,250577.5940,663798.4837
2025-01-14,6.6100,6.8100,6.8100,6.6000,458980.4300,310225.5870,663798.4837
2025-01-15,6.7900,6.7100,6.8100,6.6900,291090.3300,197129.8060,663798.4837
2025-01-16,6.7200,6.7000,6.7900,6.6600,334007.8400,226136.9010,663798.4837
2025-01-17,6.6600,6.7800,6.8300,6.6500,315233.6700,214471.2950,663798.4837
2025-01-20,6.8300,6.7900,6.8600,6.7700,229708.7800,157482.1030,663798.4837
2025-01-21,6.8500,6.8300,6.8700,6.7800,264661.8700,182038.1060,663798.4837
2025-01-22,6.8300,6.8000,6.8300,6.7500,213687.6000,146042.1870,663798.4837
2025-01-23,6.8500,6.8200,6.8900,6.8100,323118.2700,222795.2350,663798.4837
2025-01-24,6.8200,6.8600,6.8700,6.8000,257985.6000,177727.3090,663798.4837
2025-01-27,6.8700,6.9200,6.9700,6.8700,297015.6000,207406.8330,663798.4837
2025-02-05,6.9200,7.0000,7.0400,6.8600,356644.0800,250262.6380,663798.4837
2025-02-06,7.0000,6.9900,7.0200,6.9400,379213.1300,266368.5180,663798.4837
2025-02-07,6.9700,7.0100,7.0400,6.9600,385294.2300,271699.9410,663798.4837
2025-02-10,7.0100,7.0300,7.0500,6.9900,300963.8000,212769.5090,663798.4837
2025-02-11,7.0400,6.9900,7.0400,6.9600,220416.6000,155112.1120,663798.4837
2025-02-12,7.0000,6.9500,7.0000,6.9000,443302.8800,310140.8470,663798.4837
2025-02-13,6.9600,6.9100,6.9700,6.9100,250584.4600,175020.8650,663798.4837
2025-02-14,6.9400,6.9900,6.9900,6.8700,409736.5700,287044.2420,663798.4837
2025-02-17,6.9900,7.0000,7.0300,6.9600,340009.1700,239334.2480,663798.4837
2025-02-18,6.9800,6.8900,7.0000,6.8800,378287.9000,264385.6000,663798.4837
2025-02-19,6.9000,6.9000,6.9100,6.8400,297037.3800,205779.4480,663798.4837
2025-02-20,6.9000,6.9000,6.9900,6.8900,318457.4800,222267.6880,663798.4837
2025-02-21,6.9000,6.7200,6.9400,6.7100,941004.7300,641537.9160,663798.4837
2025-02-24,6.7300,6.7500,6.8000,6.7100,376279.8000,256244.8340,663798.4837
2025-02-25,6.7300,6.7400,6.7700,6.6800,299865.6300,203243.7200,663798.4837
2025-02-26,6.7300,6.7500,6.7700,6.7200,378384.7700,256978.5910,663798.4837
2025-02-27,6.7900,6.8200,6.8900,6.7600,526813.9200,362008.7510,663798.4837
2025-02-28,6.8100,6.7100,6.8500,6.7100,371666.3500,253832.3440,663798.4837
2025-03-03,6.7100,6.7300,6.8000,6.7100,278771.1600,189596.5690,663798.4837
2025-03-04,6.7600,6.8100,6.8200,6.7500,318702.6000,218001.6190,663798.4837
2025-03-05,6.7900,6.7500,6.8100,6.7200,322396.8200,219164.2270,663798.4837
2025-03-06,6.7700,6.8100,6.8200,6.7300,366584.4900,250635.4500,663798.4837
2025-03-07,6.7900,6.7600,6.8200,6.7500,342677.3100,234159.8070,663798.4837
2025-03-10,6.7900,6.8100,6.8200,6.7400,413365.3700,282433.6950,663798.4837
2025-03-11,6.7700,6.8500,6.8500,6.7400,368402.0500,252970.7720,663798.4837
2025-03-12,6.8900,6.9400,6.9900,6.8400,448415.6400,313129.2500,663798.4837
2025-03-13,6.9500,7.0200,7.0200,6.9400,358089.6200,251394.6390,663798.4837
2025-03-14,7.0300,7.0300,7.0500,6.9800,414705.6900,292884.3310,663798.4837
2025-03-17,7.0300,7.0200,7.0900,7.0100,357435.0100,253652.9860,663798.4837
2025-03-18,7.0400,7.0200,7.0600,6.9900,257898.4100,182377.1750,663798.4837
2025-03-19,7.0200,6.9400,7.0200,6.9100,357076.9100,250274.6950,663798.4837
2025-03-20,6.9400,6.9000,6.9500,6.8800,258607.6800,179937.9040,663798.4837
2025-03-21,6.9000,6.8600,6.9300,6.8400,301405.3600,208750.5010,663798.4837
2025-03-24,6.8500,6.7700,6.8900,6.7600,384567.7600,263643.4390,663798.4837
2025-03-25,6.7800,6.8500,6.8600,6.7600,298585.4800,205232.5760,663798.4837
2025-03-26,6.8400,6.8300,6.8900,6.8100,243933.7000,167874.7630,663798.4837
2025-03-27,6.9500,6.8800,6.9900,6.8200,751739.8900,522148.8350,663798.4837
2025-03-28,6.8900,6.9200,7.0700,6.8700,675734.8100,474871.5900,663798.4837
2025-03-31,6.9500,6.8100,6.9900,6.7800,523884.9300,362416.8100,663798.4837
