date,open,close,high,low,volume,amount,capital
2025-01-02,4.3,4.18,4.31,4.16,1572233.6,675345.097,2861973.9196
2025-01-03,4.18,4.18,4.23,4.17,937612.79,400445.113,2861973.9196
2025-01-06,4.19,4.17,4.21,4.13,1017336.44,431329.863,2861973.9196
2025-01-07,4.17,4.19,4.2,4.15,627626.56,266295.853,2861973.9196
2025-01-08,4.2,4.2,4.23,4.16,945142.11,403503.544,2861973.9196
2025-01-09,4.19,4.16,4.2,4.15,600854.98,254632.291,2861973.9196
2025-01-10,4.16,4.09,4.17,4.09,947363.2,397082.455,2861973.9196
2025-01-13,4.08,4.07,4.12,4.04,1049576.05,435253.38,2861973.9196
2025-01-14,4.08,4.14,4.15,4.07,1156542.88,484189.861,2861973.9196
2025-01-15,4.14,4.1,4.14,4.09,817930.99,341714.955,2861973.9196
2025-01-16,4.11,4.13,4.15,4.1,936123.25,392875.478,2861973.9196
2025-01-17,4.12,4.15,4.17,4.11,788700.44,332281.645,2861973.9196
2025-01-20,4.15,4.14,4.18,4.14,699138.14,295642.372,2861973.9196
2025-01-21,4.15,4.12,4.16,4.1,689724.14,288958.358,2861973.9196
2025-01-22,4.11,4.08,4.11,4.07,762499.7,316728.065,2861973.9196
2025-01-23,4.1,4.1,4.15,4.09,736648.41,308556.777,2861973.9196
2025-01-24,4.1,4.11,4.12,4.08,628729.96,262550.621,2861973.9196
2025-01-27,4.12,4.13,4.17,4.11,898598.0,377514.336,2861973.9196
2025-02-05,4.13,4.13,4.14,4.09,921589.48,385284.807,2861973.9196
2025-02-06,4.11,4.17,4.17,4.11,903545.99,380999.903,2861973.9196
2025-02-07,4.17,4.2,4.22,4.16,1121633.97,477950.64,2861973.9196
2025-02-10,4.22,4.2,4.24,4.2,1155557.06,494862.358,2861973.9196
2025-02-11,4.2,4.18,4.2,4.16,733084.59,311198.389,2861973.9196
2025-02-12,4.17,4.19,4.2,4.16,726991.78,308714.281,2861973.9196
2025-02-13,4.2,4.18,4.22,4.18,800640.0,341699.623,2861973.9196
2025-02-14,4.19,4.19,4.2,4.17,659068.22,280508.719,2861973.9196
2025-02-17,4.19,4.24,4.25,4.17,1345960.15,576400.357,2861973.9196
2025-02-18,4.24,4.19,4.25,4.19,1017257.88,437015.55,2861973.9196
2025-02-19,4.19,4.18,4.2,4.17,842871.68,358496.395,2861973.9196
2025-02-20,4.18,4.16,4.19,4.14,861360.33,364287.047,2861973.9196
2025-02-21,4.17,4.2,4.2,4.14,949527.32,402479.602,2861973.9196
2025-02-24,4.18,4.19,4.23,4.17,964136.27,411082.955,2861973.9196
2025-02-25,4.18,4.16,4.19,4.15,863585.56,365586.567,2861863.0794
2025-02-26,4.15,4.18,4.18,4.15,787834.55,333591.242,2861863.0794
2025-02-27,4.18,4.18,4.19,4.15,864349.31,366603.96,2861863.0794
2025-02-28,4.17,4.13,4.18,4.13,1012651.3,427737.834,2861863.0794
2025-03-03,4.13,4.12,4.16,4.09,1041948.14,437245.638,2861863.0794
2025-03-04,4.11,4.12,4.12,4.09,723994.68,302222.534,2861863.0794
2025-03-05,4.11,4.1,4.12,4.08,684944.64,285463.886,2861863.0794
2025-03-06,4.1,4.13,4.13,4.09,857814.37,359225.44,2861863.0794
2025-03-07,4.12,4.11,4.14,4.11,678153.71,284405.749,2861863.0794
2025-03-10,4.11,4.11,4.13,4.1,714985.43,299131.428,2861863.0794
2025-03-11,4.1,4.13,4.13,4.08,705523.07,294946.375,2861863.0794
2025-03-12,4.14,4.12,4.15,4.11,704381.25,295782.374,2861863.0794
2025-03-13,4.12,4.16,4.18,4.12,1137211.59,480480.407,2861863.0794
2025-03-14,4.16,4.18,4.19,4.15,955243.17,405092.72,2861863.0794
2025-03-17,4.18,4.17,4.21,4.17,844624.22,359247.751,2861863.0794
2025-03-18,4.17,4.17,4.18,4.15,714319.95,302754.175,2861863.0794
2025-03-19,4.17,4.21,4.23,4.16,1407196.49,601030.869,2861863.0794
2025-03-20,4.22,4.21,4.25,4.2,1039699.76,446046.216,2861863.0794
2025-03-21,4.2,4.19,4.23,4.17,1015473.46,433678.877,2861863.0794
2025-03-24,4.18,4.2,4.23,4.17,938084.77,400498.752,2861863.0794
2025-03-25,4.21,4.25,4.25,4.18,1262999.75,542845.38,2861863.0794
2025-03-26,4.24,4.22,4.25,4.21,914004.37,392261.555,2861863.0794
2025-03-27,4.22,4.18,4.23,4.17,1019273.6,434094.877,2861863.0794
2025-03-28,4.18,4.16,4.2,4.16,652227.01,276746.911,2861863.0794
2025-03-31,4.16,4.16,4.22,4.15,1229510.73,522334.206,2861863.0794
2025-04-01,4.16,4.23,4.24,4.16,1560139.59,667983.246,2861863.0794
2025-04-02,4.24,4.19,4.25,4.18,919124.13,392553.579,2861863.0794
2025-04-03,4.18,4.26,4.27,4.17,1526578.81,657344.515,2861863.0794
2025-04-07,4.2,4.1,4.21,3.98,3288141.25,1377258.612,2861863.0794
2025-04-08,4.09,4.24,4.24,4.09,2624030.07,1113224.774,2861863.0794
2025-04-09,4.25,4.24,4.25,4.15,2114627.59,906436.705,2861863.0794
2025-04-10,4.27,4.26,4.28,4.22,1556411.53,673202.996,2861863.0794
2025-04-11,4.25,4.23,4.26,4.21,1052918.84,452936.279,2861863.0794
2025-04-14,4.24,4.23,4.25,4.22,1021461.0,439620.038,2861863.0794
2025-04-15,4.23,4.21,4.24,4.17,1235651.2,526547.307,2861863.0794
2025-04-16,4.2,4.25,4.25,4.17,1253909.03,536636.973,2861863.0794
2025-04-17,4.24,4.25,4.28,4.21,1001053.95,431157.856,2861863.0794
2025-04-18,4.23,4.22,4.24,4.2,709931.71,304442.426,2861863.0794
2025-04-21,4.22,4.21,4.23,4.2,621667.5,266351.45,2861863.0794
2025-04-22,4.21,4.2,4.23,4.2,689088.02,295262.83,2861863.0794
2025-04-23,4.2,4.18,4.22,4.17,1011931.38,430319.008,2861863.0794
2025-04-24,4.18,4.19,4.21,4.17,770168.31,328244.792,2861863.0794
2025-04-25,4.2,4.22,4.22,4.18,902781.59,385782.642,2861863.0794
2025-04-28,4.22,4.26,4.28,4.21,1623370.22,702275.903,2861863.0794
2025-04-29,4.26,4.21,4.26,4.2,1161545.85,498720.915,2861863.0794
2025-04-30,4.2,4.19,4.23,4.18,913547.55,389731.174,2861863.0794
2025-05-06,4.2,4.23,4.23,4.19,947472.25,405925.755,2861863.0794
2025-05-07,4.25,4.23,4.26,4.21,1156217.4,496815.823,2861863.0794
2025-05-08,4.23,4.22,4.23,4.21,715734.52,307170.727,2861863.0794
2025-05-09,4.22,4.23,4.24,4.21,808445.55,347386.562,2861863.0794
2025-05-12,4.23,4.22,4.23,4.2,884746.0,379017.392,2861863.0794
2025-05-13,4.22,4.23,4.24,4.21,1063721.9,456554.253,2861863.0794
2025-05-14,4.23,4.24,4.25,4.21,988417.57,425214.047,2861863.0794
2025-05-15,4.24,4.26,4.3,4.23,1572433.11,682066.502,2861863.0794
2025-05-16,4.25,4.27,4.28,4.24,873274.61,378041.672,2861863.0794
2025-05-19,4.27,4.33,4.34,4.25,1535405.77,672258.013,2861863.0794
2025-05-20,4.34,4.31,4.36,4.29,957574.82,419184.844,2861863.0794
2025-05-21,4.3,4.3,4.33,4.29,997820.64,437150.781,2861863.0794
2025-05-22,4.3,4.27,4.31,4.24,1219937.95,528910.775,2861863.0794
2025-05-23,4.26,4.24,4.3,4.23,1002166.62,433819.794,2861863.0794
2025-05-26,4.24,4.24,4.25,4.21,764071.25,328563.218,2861863.0794
2025-05-27,4.24,4.24,4.26,4.22,569506.74,245116.167,2861863.0794
2025-05-28,4.24,4.23,4.25,4.22,466229.53,200483.09,2861863.0794
2025-05-29,4.22,4.24,4.24,4.21,686202.49,295146.83,2861863.0794
2025-05-30,4.23,4.22,4.25,4.22,685434.13,294672.18,2861863.0794
2025-06-03,4.21,4.2,4.22,4.18,1233388.94,525835.143,2861863.0794
2025-06-04,4.2,4.2,4.21,4.19,563959.56,240864.888,2861863.0794
2025-06-05,4.21,4.21,4.22,4.19,692914.36,296082.874,2861863.0794
2025-06-06,4.21,4.21,4.23,4.19,752687.2,322399.481,2861863.0794
2025-06-09,4.22,4.21,4.23,4.2,781133.87,334481.574,2861863.0794
2025-06-10,4.21,4.19,4.22,4.18,1027384.15,438386.571,2861863.0794
2025-06-11,4.19,4.19,4.21,4.18,756689.42,322759.531,2861863.0794
2025-06-12,4.2,4.17,4.2,4.16,1011563.6,429385.294,2861863.0794
2025-06-13,4.17,4.18,4.19,4.16,1041672.8,442283.095,2861863.0794
2025-06-16,4.18,4.17,4.18,4.16,683575.01,289721.177,2861863.0794
2025-06-17,4.17,4.19,4.2,4.16,908018.1,385878.31,2861863.0794
2025-06-18,4.19,4.19,4.21,4.18,799132.89,341102.338,2861863.0794
2025-06-19,4.19,4.19,4.2,4.15,1062514.59,450955.655,2861863.0794
2025-06-20,4.18,4.18,4.19,4.17,563728.5,239447.308,2861863.0794
2025-06-23,4.18,4.16,4.18,4.15,851995.56,360478.836,2861863.0794
2025-06-24,4.16,4.19,4.19,4.16,822825.67,349413.407,2861863.0794
2025-06-25,4.19,4.21,4.22,4.17,979255.02,417987.346,2861863.0794
2025-06-26,4.22,4.2,4.22,4.19,659924.78,282112.595,2861863.0794
2025-06-27,4.2,4.19,4.21,4.18,798051.86,340268.202,2861863.0794
2025-06-30,4.19,4.19,4.2,4.18,559658.95,238291.111,2861863.0794
2025-07-01,4.2,4.2,4.22,4.18,1017133.61,434465.183,2861863.0794
2025-07-02,4.21,4.23,4.24,4.2,1114813.17,478540.161,2861863.0794
2025-07-03,4.24,4.22,4.24,4.21,766345.04,328990.173,2861863.0794
2025-07-04,4.22,4.24,4.26,4.21,1076278.54,463839.319,2861863.0794
2025-07-07,4.24,4.27,4.28,4.24,1126849.7,487827.349,2861863.0794
2025-07-08,4.27,4.26,4.27,4.23,1084256.04,468337.531,2861863.0794
2025-07-09,4.26,4.25,4.29,4.24,1091101.84,472860.388,2861863.0794
2025-07-10,4.25,4.25,4.27,4.24,1077226.57,466102.987,2861863.0794
2025-07-11,4.26,4.26,4.28,4.25,1357336.24,588427.911,2861863.0794
2025-07-14,4.27,4.29,4.31,4.26,1493728.22,651470.4,2858765.0142
2025-07-15,4.29,4.24,4.3,4.22,1502974.45,648884.814,2858765.0142
2025-07-16,4.25,4.23,4.26,4.22,914330.11,394128.151,2858765.0142
2025-07-17,4.23,4.22,4.24,4.21,1010496.32,433659.778,2858765.0142
2025-07-18,4.23,4.23,4.24,4.21,947346.7,407091.675,2858765.0142
2025-07-21,4.25,4.3,4.31,4.25,2216736.57,966644.827,2858765.0142
2025-07-22,4.3,4.35,4.37,4.28,2640847.0,1161058.301,2858765.0142
2025-07-23,4.37,4.32,4.39,4.31,1847512.74,816609.006,2858765.0142
2025-07-24,4.32,4.35,4.36,4.29,1739339.5,765319.683,2858765.0142
