date,open,close,high,low,volume,amount,capital
2025-01-02,27.07,26.8,27.56,26.24,15979.81,43183.154,12800.0
2025-01-03,27.17,26.86,27.74,26.26,18943.05,51137.806,12800.0
2025-01-06,26.6,26.08,26.6,24.77,17749.54,45657.051,12800.0
2025-01-07,26.45,27.93,27.95,26.1,33867.18,93090.156,12800.0
2025-01-08,27.77,28.57,28.57,26.77,27909.86,77666.844,12800.0
2025-01-09,28.9,29.63,29.89,28.9,52126.51,153909.171,12800.0
2025-01-10,28.98,26.72,29.11,26.58,40862.35,113366.218,12800.0
2025-01-13,25.97,26.82,27.21,25.17,16624.0,43956.439,12800.0
2025-01-14,27.0,27.69,27.76,26.63,18530.0,50807.428,12800.0
2025-01-15,27.69,26.81,28.06,26.75,15825.0,43255.871,12800.0
2025-01-16,26.94,26.85,27.42,26.51,14379.0,38742.424,12800.0
2025-01-17,26.73,27.1,27.37,26.59,13392.0,36307.353,12800.0
2025-01-20,27.14,27.7,28.05,26.97,20224.81,55972.496,12800.0
2025-01-21,27.97,27.83,27.97,27.32,12751.26,35306.606,12800.0
2025-01-22,27.82,27.38,28.02,27.24,10512.45,29066.056,12800.0
2025-01-23,27.79,26.93,27.97,26.93,11893.67,32729.08,12800.0
2025-01-24,26.97,26.81,27.16,26.72,10795.67,29053.411,12800.0
2025-01-27,26.97,26.77,27.17,26.47,11937.0,32223.806,12800.0
2025-02-05,27.32,27.33,27.54,26.99,12537.55,34278.791,12800.0
2025-02-06,27.4,28.14,28.35,27.24,19775.0,55416.898,12800.0
2025-02-07,28.2,28.36,29.35,28.02,30601.88,87997.611,12800.0
2025-02-10,28.3,28.19,28.62,27.98,19298.88,54456.419,12800.0
2025-02-11,28.14,28.52,28.75,27.76,20474.67,58034.214,12800.0
2025-02-12,28.37,28.63,29.18,28.18,18261.16,52174.39,12800.0
2025-02-13,28.51,28.12,28.57,28.02,12823.0,36253.085,12800.0
2025-02-14,27.98,28.84,29.35,27.91,26891.0,77505.823,12800.0
2025-02-17,28.84,28.71,29.1,28.28,17568.09,50352.551,12800.0
2025-02-18,28.62,27.64,28.75,27.59,17790.0,50052.454,12800.0
2025-02-19,27.55,29.07,29.17,27.48,36067.0,103628.025,12800.0
